,item_id,amount,currency,Şəhər,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş
192,9511101,8700,AZN,Bakı,Mercedes,E 280,1997,Sedan,Qara,2.8 L / 193 a.g. / Benzin,630 000 km
193,9456784,25500,USD,Bakı,BMW,530e,2018,Sedan,Ağ,2.0 L / 292 a.g. / Plug-in Hibrid,91 000 km
194,9423226,54000,AZN,Tərtər,Mercedes,Axor 2533,2006,Yük maşını,Ağ,12 L / 440 a.g. / Dizel,579 636 km
195,9494943,35400,USD,Bakı,Toyota,Camry,2025,Sedan,Qara,2.0 L / 197 a.g. / Hibrid,0 km
196,9422052,96900,AZN,Gəncə,Toyota,Highlander,2024,"Offroader / SUV, 5 qapı",Qara,2.5 L / 260 a.g. / Hibrid,0 km
197,8831888,210000,USD,Bakı,Bentley,Continental GT,2019,Kupe,Qara,4.0 L / 550 a.g. / Benzin,8 500 km
198,9414868,18700,AZN,Bakı,Kia,Forte,2015,Sedan,Yaş Asfalt,1.8 L / 145 a.g. / Benzin,121 000 km
199,9516894,18900,AZN,Sumqayıt,Hyundai,Accent,2012,Sedan,Ağ,1.6 L / 138 a.g. / Benzin,191 757 km
200,9437521,75777,USD,Bakı,BMW,X5,2023,"Offroader / SUV, 5 qapı",Boz,3.0 L / 340 a.g. / Benzin,52 700 km
201,9371916,25900,AZN,Bakı,Hyundai,Tucson,2017,"Offroader / SUV, 5 qapı",Ağ,1.6 L / 177 a.g. / Benzin,70 000 km
202,9346398,49000,AZN,Bakı,Mercedes,E 300,2016,Sedan,Yaş Asfalt,2.0 L / 245 a.g. / Benzin,100 000 km
203,9505035,21200,AZN,Bakı,Ford,Fusion (North America),2018,Sedan,Yaş Asfalt,1.5 L / 184 a.g. / Benzin,94 000 km
204,9484475,38500,USD,Bakı,Mercedes,E 300 e,2022,Sedan,Gümüşü,2.0 L / 320 a.g. / Hibrid,39 500 km
205,8245633,46900,USD,Bakı,ZEEKR,001,2024,Liftbek,Qara,544 a.g. / Elektro,0 km
206,9516743,3600,AZN,Qazax,LADA (VAZ),2107,2004,Sedan,Ağ,1.6 L / 73 a.g. / Benzin,95 436 km
207,9317702,31800,AZN,Bakı,Kia,K5,2021,Sedan,Qara,1.6 L / 180 a.g. / Benzin,97 000 km
208,9451572,21800,USD,Bakı,Nissan,Altima,2021,Sedan,Narıncı,2.0 L / 248 a.g. / Benzin,40 000 km
209,9510477,28800,AZN,Bakı,BMW,520,2014,Sedan,Ağ,2.0 L / 190 a.g. / Dizel,250 000 km
210,9432580,21800,AZN,Bakı,Infiniti,FX35,2011,"Offroader / SUV, 5 qapı",Qara,3.5 L / 307 a.g. / Benzin,240 500 km
211,9452487,17500,AZN,Bakı,Hyundai,Veloster,2013,"Hetçbek, 4 qapı",Ağ,1.6 L / 204 a.g. / Benzin,150 913 km
212,9487835,8200,AZN,Gəncə,LADA (VAZ),2107,2010,Sedan,Qara,1.6 L / 75 a.g. / Benzin,90 000 km
213,9283519,58600,USD,Bakı,BMW,i5,2024,Sedan,Ağ,340 a.g. / Elektro,7 500 km
214,9491860,16700,AZN,Bakı,Ford,Fusion (North America),2016,Sedan,Göy,1.5 L / 181 a.g. / Benzin,160 303 km
215,9517312,31500,AZN,Sumqayıt,Kia,Sorento,2013,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 184 a.g. / Dizel,140 800 km
216,9485256,16800,AZN,Sumqayıt,Ford,Fusion (North America),2015,Sedan,Boz,1.5 L / 184 a.g. / Benzin,185 087 km
217,9459461,67000,AZN,Bakı,DAF,105 XF,2013,Dartqı,Ağ,12 L / 460 a.g. / Dizel,990 000 km
218,9474382,13900,AZN,Bakı,Hyundai,Sonata,2007,Sedan,Ağ,2.4 L / 174 a.g. / Benzin,234 000 km
219,9451278,46800,AZN,Sumqayıt,Kia,Sorento,2020,"Offroader / SUV, 5 qapı",Ağ,2.2 L / 200 a.g. / Dizel,201 331 km
220,9379936,23300,AZN,Bakı,Toyota,Camry,2013,Sedan,Ağ,2.5 L / 181 a.g. / Benzin,200 000 km
221,9516770,36000,AZN,Sumqayıt,Toyota,Land Cruiser,2008,"Offroader / SUV, 5 qapı",Ağ,4.0 L / 275 a.g. / Benzin,260 000 km
222,9507885,19500,AZN,Bakı,Hyundai,Veracruz,2008,"Offroader / SUV, 5 qapı",Qara,3.8 L / 264 a.g. / Benzin,265 000 km
223,9478889,20900,USD,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
224,9432459,24000,AZN,Bakı,Toyota,Prius,2017,Liftbek,Yaş Asfalt,1.8 L / 99 a.g. / Hibrid,157 521 km
225,9507595,13200,AZN,Bakı,Toyota,Prius,2008,Liftbek,Yaş Asfalt,1.5 L / 76 a.g. / Hibrid,421 156 km
226,9490457,22000,USD,Bakı,BMW,420,2020,Liftbek,Ağ,2.0 L / 190 a.g. / Dizel,64 000 km
227,9413436,239000,USD,Bakı,Mercedes-Maybach,S 580 4MATIC,2022,Sedan,Qara,4.0 L / 503 a.g. / Benzin,2 800 km
228,9029775,18300,AZN,Sumqayıt,Ford,Transit,2011,Furqon,Sarı,2.4 L / 140 a.g. / Dizel,179 876 km
229,9460473,50000,USD,Bakı,Jeep,Wrangler,2024,"Offroader / SUV, 5 qapı",Tünd qırmızı,2.0 L / 375 a.g. / Plug-in Hibrid,1 700 km
230,9400000,12600,AZN,Sumqayıt,Kia,Pride,2010,Sedan,Gümüşü,1.5 L / 112 a.g. / Dizel,182 493 km
231,9516847,8000,AZN,Bərdə,BMW,535,1997,Sedan,Qara,3.5 L / 235 a.g. / Benzin,20 000 km
232,9397149,18200,AZN,Bakı,Kia,Forte,2016,Sedan,Yaş Asfalt,1.8 L / 145 a.g. / Benzin,75 000 km
233,9490704,18900,AZN,Bakı,Hyundai,Avante,2016,Sedan,Ağ,1.6 L / 136 a.g. / Dizel,108 000 km
234,9517019,12000,AZN,Qax,Chevrolet,Cruze,2012,Sedan,Gümüşü,1.4 L / 140 a.g. / Benzin,210 000 km
235,9320532,22800,AZN,Bakı,LADA (VAZ),Niva,2023,"Offroader / SUV, 3 qapı",Qara,1.7 L / 83 a.g. / Benzin,16 800 km
236,9442785,30850,AZN,Bakı,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,176 000 km
237,9498648,14000,AZN,Naxçıvan,Volkswagen,Jetta,2016,Sedan,Qara,1.4 L / 150 a.g. / Benzin,205 996 km
238,9295214,18000,AZN,Bakı,Volkswagen,Passat,2015,Sedan,Mavi,1.8 L / 152 a.g. / Benzin,203 900 km
239,9486784,20500,AZN,Bakı,Hyundai,Elantra,2015,Sedan,Boz,1.8 L / 150 a.g. / Benzin,220 000 km
240,9515345,35000,USD,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 462 a.g. / Plug-in Hibrid,0 km
241,9436610,9200,AZN,Bakı,Volkswagen,Passat,2006,Sedan,Qara,2.0 L / 200 a.g. / Benzin,228 000 km
242,9497976,35500,AZN,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 196 a.g. / Hibrid,0 km
243,9498669,11000,AZN,Sumqayıt,Opel,Astra,2004,"Hetçbek, 5 qapı",Qara,1.8 L / 125 a.g. / Benzin,315 012 km
244,9517259,33000,AZN,Bakı,Kia,Seltos,2020,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.6 L / 136 a.g. / Dizel,147 000 km
245,8960678,34500,USD,Bakı,Toyota,RAV4,2022,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.5 L / 218 a.g. / Hibrid,28 000 km
246,9421181,21900,AZN,Bakı,Kia,Sportage,2010,"Offroader / SUV, 5 qapı",Qara,2.4 L / 176 a.g. / Benzin,298 000 km
247,9515265,15700,AZN,Bakı,BMW,525,2005,Sedan,Yaş Asfalt,2.5 L / 218 a.g. / Benzin,297 548 km
248,9384359,21250,AZN,Bakı,Nissan,Qashqai,2013,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 141 a.g. / Benzin,89 000 km
249,9136646,37500,AZN,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,206 900 km
250,9511784,19100,USD,Bakı,Changan,CS 55 Plus,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
251,9351809,17500,AZN,Bakı,Chevrolet,Cruze,2018,Sedan,Gümüşü,1.4 L / 153 a.g. / Benzin,115 000 km
252,9323059,13800,AZN,Şamaxı,Chevrolet,Cruze,2011,Sedan,Gümüşü,1.4 L / 140 a.g. / Benzin,210 000 km
253,9500774,43500,AZN,Bakı,Mercedes,Atego 818,2013,Yük maşını,Göy,4.3 L / 177 a.g. / Dizel,567 489 km
254,9517205,1750,AZN,Bakı,Toyota,Corolla,1992,"Hetçbek, 5 qapı",Qırmızı,1.3 L / 75 a.g. / Benzin,380 000 km
255,7639879,85600,USD,Bakı,Jeep,Grand Cherokee,2023,"Offroader / SUV, 5 qapı",Qara,3.6 L / 286 a.g. / Benzin,0 km
256,9461851,25500,AZN,Bakı,Kia,Optima,2016,Sedan,Qara,2.0 L / 205 a.g. / Hibrid,98 000 km
257,9357469,16500,AZN,Bakı,Chery,Tiggo 2,2017,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 106 a.g. / Benzin,56 500 km
258,9484365,10500,AZN,Quba,Kia,Rio,2007,"Hetçbek, 5 qapı",Gümüşü,1.4 L / 97 a.g. / Benzin,277 454 km
259,9344470,45140,AZN,Bakı,Changan,Qiyuan A06,2023,Liftbek,Boz,1.5 L / 325 a.g. / Plug-in Hibrid,51 000 km
260,9401261,26500,AZN,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.0 L / 245 a.g. / Benzin,98 000 km
261,9329544,53000,AZN,Bakı,Mercedes,Axor 2529,2006,Yük maşını,Ağ,6.4 L / 290 a.g. / Dizel,898 343 km
262,9516672,32900,AZN,Bakı,Nissan,Sunny,2024,Sedan,Yaş Asfalt,1.6 L / 118 a.g. / Benzin,0 km
263,9365903,54040,USD,Bakı,Lexus,ES 300h,2025,Sedan,Qara,2.5 L / 218 a.g. / Hibrid,0 km
264,9442779,44700,AZN,Gəncə,Toyota,Land Cruiser Prado,2013,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,53 000 km
265,9457161,5900,AZN,Bakı,Volkswagen,Passat,2001,Sedan,Qara,1.8 L / 150 a.g. / Benzin,410 280 km
266,9517140,16800,AZN,Bakı,Chevrolet,Orlando,2014,Kompakt-Van,Qara,1.8 L / 141 a.g. / Benzin,150 200 km
267,7952397,29900,USD,Sumqayıt,Land Rover,Range Rover,2012,"Offroader / SUV, 5 qapı",Qara,5.0 L / 510 a.g. / Benzin,198 000 km
268,9481305,31900,AZN,Bakı,Kia,K7,2016,Sedan,Göy,2.2 L / 202 a.g. / Dizel,180 000 km
269,9485173,12400,AZN,Bakı,Khazar,SD,2021,Sedan,Ağ,1.7 L / 113 a.g. / Benzin,179 000 km
270,9470422,4600,AZN,Bakı,LADA (VAZ),2107,2003,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,95 000 km
271,9512840,25900,AZN,Bakı,BMW,320,2014,Sedan,Göy,2.0 L / 184 a.g. / Dizel,113 000 km
272,8730489,37000,AZN,Bakı,Mazda,CX-5,2020,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 150 a.g. / Benzin,110 000 km
273,9507704,27000,USD,Bakı,Mercedes,C 300,2016,Kupe,Yaş Asfalt,2.0 L / 245 a.g. / Benzin,109 000 km
274,8892631,45900,USD,Bakı,Subaru,Outback,2024,"Offroader / SUV, 5 qapı",Qara,2.5 L / 175 a.g. / Benzin,0 km
275,9510619,9000,AZN,Ucar,Mercedes,C 180,1997,Sedan,Göy,1.8 L / 122 a.g. / Benzin,243 890 km
276,9276285,23800,USD,Bakı,Mazda,EZ-6,2025,Liftbek,Ağ,1.5 L / 218 a.g. / Plug-in Hibrid,0 km
277,9434676,61500,USD,Bakı,BMW,530,2024,Sedan,Yaş Asfalt,2.0 L / 249 a.g. / Plug-in Hibrid,9 000 km
278,9513409,32800,USD,Bakı,Mercedes,E 220 d,2018,Sedan,Ağ,2.0 L / 194 a.g. / Dizel,179 000 km
279,9517125,6500,AZN,Masallı,LADA (VAZ),2107,2010,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,98 000 km
280,9338781,48600,AZN,Bakı,Nissan,X-Trail,2024,"Offroader / SUV, 5 qapı",Boz,2.5 L / 171 a.g. / Benzin,0 km
281,9399030,55000,USD,Bakı,Land Rover,Range Rover,2017,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 340 a.g. / Benzin,98 000 km
282,9383233,31500,AZN,Bərdə,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 184 a.g. / Dizel,177 600 km
283,9292851,19800,AZN,Bakı,Hyundai,Accent,2016,Sedan,Ağ,1.6 L / 128 a.g. / Dizel,110 300 km
284,9468890,99000,USD,Bakı,Land Rover,Defender,2023,"Offroader / SUV, 5 qapı",Qara,3.0 L / 300 a.g. / Dizel,28 000 km
285,9496133,24300,AZN,Xırdalan,BMW,328,2013,Sedan,Ağ,2.0 L / 245 a.g. / Benzin,135 552 km
286,9516605,6800,AZN,Bakı,Honda,Civic,2007,Sedan,Yaş Asfalt,1.3 L / 95 a.g. / Hibrid,350 000 km
287,9462969,19500,AZN,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.0 L / 168 a.g. / Benzin,192 000 km
288,9517260,2200,AZN,Xaçmaz,LADA (VAZ),2109,1989,"Hetçbek, 5 qapı",Boz,1.3 L / 64 a.g. / Benzin,186 520 km
289,9516646,17500,AZN,Şirvan,Ford,Fusion (North America),2013,Sedan,Tünd qırmızı,2.0 L / 240 a.g. / Benzin,215 000 km
290,8886520,21990,AZN,Bakı,Changan,Qiyuan A05,2025,Liftbek,Ağ,1.5 L / 190 a.g. / Plug-in Hibrid,0 km
291,9417272,41000,USD,Bakı,Li Auto,L6,2024,"Offroader / SUV, 5 qapı",Qara,1.5 L / 408 a.g. / Plug-in Hibrid,0 km
292,9502646,26500,AZN,Bakı,Toyota,Land Cruiser Prado,2006,"Offroader / SUV, 5 qapı",Qara,2.7 L / 163 a.g. / Benzin,164 000 km
293,9307005,19900,AZN,Bakı,Hyundai,Santa Fe,2008,"Offroader / SUV, 5 qapı",Qara,2.7 L / 189 a.g. / Benzin,197 000 km
294,9475689,23000,USD,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Narıncı,1.5 L / 238 a.g. / Plug-in Hibrid,0 km
295,8858238,32500,AZN,Bakı,Mercedes,E 220 d,2014,Sedan,Ağ,2.2 L / 170 a.g. / Dizel,210 000 km
296,9513465,8500,AZN,Bakı,LADA (VAZ),2107,2007,Sedan,Qara,1.7 L / 80 a.g. / Benzin,80 000 km
297,9495598,6800,AZN,Sumqayıt,Hyundai,Elantra,2003,Sedan,Ağ,2.0 L / 112 a.g. / Dizel,299 000 km
298,9510515,10200,AZN,Bakı,Toyota,Prius,2008,Liftbek,Göy,1.5 L / 76 a.g. / Hibrid,278 000 km
299,9409595,16700,AZN,Gəncə,LADA (VAZ),Niva,2021,"Offroader / SUV, 3 qapı",Yaş Asfalt,1.7 L / 83 a.g. / Benzin,42 000 km
300,9517053,8200,AZN,Biləsuvar,LADA (VAZ),2107,2011,Sedan,Boz,1.6 L / 73 a.g. / Benzin,54 000 km
301,9445311,28000,AZN,Bakı,BYD,Seal 05,2025,Sedan,Boz,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
302,8312448,39900,AZN,Bakı,DFSK,E5,2024,"Offroader / SUV, 5 qapı",Qara,1.5 L / 174 a.g. / Plug-in Hibrid,0 km
303,9242276,129900,USD,Bakı,Land Rover,Defender,2024,"Offroader / SUV, 5 qapı",Qara,3.0 L / 300 a.g. / Dizel,8 800 km
304,9436078,30000,AZN,Sumqayıt,Toyota,bZ3,2023,Sedan,Gümüşü,245 a.g. / Elektro,17 000 km
305,8653462,27900,AZN,Bakı,Toyota,Land Cruiser Prado,2007,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,185 000 km
306,9390465,5200,AZN,Bakı,LADA (VAZ),2107,2007,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,100 000 km
307,9263460,14500,AZN,Sumqayıt,Infiniti,EX35,2008,"Offroader / SUV, 5 qapı",Gümüşü,3.5 L / 297 a.g. / Benzin,176 317 km
308,9517216,10800,AZN,Şəmkir,Opel,Astra,2006,"Universal, 5 qapı",Yaş Asfalt,1.4 L / 90 a.g. / Benzin,260 000 km
309,9439798,45000,AZN,Bakı,Mercedes,E 220 d,2017,Sedan,Gümüşü,2.0 L / 194 a.g. / Dizel,139 000 km
310,9492054,20900,AZN,Bakı,Hyundai,Elantra,2015,Sedan,Göy,1.8 L / 150 a.g. / Benzin,94 951 km
311,9463612,19500,AZN,Yardımlı,Kia,Sportage,2009,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 140 a.g. / Dizel,155 000 km
312,9510867,37900,AZN,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 197 a.g. / Hibrid,0 km
313,9510730,12130,AZN,Bakı,Hyundai,Sonata,2006,Sedan,Qara,2.4 L / 161 a.g. / Benzin,325 466 km
314,9516826,3200,AZN,Xaçmaz,Mercedes,190,1989,Sedan,Yaş Asfalt,2.0 L / 122 a.g. / Benzin,383 236 km
315,9516929,25500,AZN,Bakı,Baic,X3,2022,"Offroader / SUV, 5 qapı",Qırmızı,1.5 L / 116 a.g. / Benzin,25 000 km
316,9458102,10000,AZN,Xırdalan,LADA (VAZ),Priora,2014,"Hetçbek, 5 qapı",Göy,1.6 L / 106 a.g. / Benzin,268 000 km
317,9462693,37000,AZN,Bakı,Alfa Romeo,Giulia,2017,Sedan,Göy,2.0 L / 280 a.g. / Benzin,64 000 km
318,9141623,160000,USD,Bakı,Land Rover,Range Rover,2022,"Offroader / SUV, 5 qapı",Qızılı,4.4 L / 530 a.g. / Benzin,47 180 km
319,9516782,11500,USD,Lənkəran,Mitsubishi,ASX,2015,"Offroader / SUV, açıq",Ağ,1.8 L / 140 a.g. / Benzin,177 000 km
320,9508307,15800,AZN,Gəncə,Chevrolet,Cruze,2015,Sedan,Gümüşü,1.4 L / 140 a.g. / Benzin,142 000 km
321,9517178,8500,AZN,Tovuz,Mercedes,C 220,1995,Sedan,Gümüşü,2.2 L / 150 a.g. / Benzin,418 000 km
322,9443771,37000,USD,Quba,Volkswagen,Touareg,2020,"Offroader / SUV, 5 qapı",Yaş Asfalt,3.0 L / 340 a.g. / Benzin,145 000 km
323,9482166,17600,AZN,Bakı,Hyundai,Elantra,2015,Sedan,Göy,1.8 L / 150 a.g. / Benzin,158 000 km
324,9392259,19400,AZN,Bakı,Hyundai,Elantra,2015,Sedan,Tünd qırmızı,2.0 L / 150 a.g. / Benzin,116 000 km
325,9448582,33000,USD,Bakı,Toyota,Land Cruiser,2012,"Offroader / SUV, 5 qapı",Ağ,4.0 L / 282 a.g. / Benzin,104 000 km
326,9440552,41500,AZN,Bakı,Lynk & Co,01,2024,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 262 a.g. / Plug-in Hibrid,17 000 km
327,9448275,9450,AZN,Bakı,Mitsubishi,Lancer,2008,Sedan,Qara,2.0 L / 150 a.g. / Benzin,260 000 km
328,9101623,26000,AZN,Bakı,Mercedes,GL 450 4MATIC,2010,"Offroader / SUV, 5 qapı",Qara,4.7 L / 340 a.g. / Benzin,270 000 km
329,9517034,35300,USD,Bakı,Toyota,RAV4,2024,"Offroader / SUV, 5 qapı",Qara,2.5 L / 218 a.g. / Hibrid,0 km
330,9511597,18400,AZN,Bakı,Nissan,Note,2017,"Hetçbek, 5 qapı",Ağ,1.2 L / 80 a.g. / Hibrid,46 000 km
331,9501088,21500,USD,Bakı,Mercedes,S 500,2010,Sedan,Qara,5.5 L / 388 a.g. / Benzin,244 000 km
332,9503880,24900,AZN,Sumqayıt,Chevrolet,Equinox,2018,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 170 a.g. / Benzin,160 000 km
333,9457068,23600,AZN,Bakı,BYD,Destroyer 05,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
334,9440754,13999,AZN,Bakı,Ford,Transit Connect,2009,Furqon,Ağ,1.8 L / 90 a.g. / Dizel,129 000 km
335,9516587,25100,AZN,Bakı,Changan,Qiyuan A05,2025,Sedan,Ağ,1.5 L / 190 a.g. / Plug-in Hibrid,0 km
336,9497214,34900,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Boz,2.0 L / 186 a.g. / Dizel,162 000 km
337,9494115,45500,AZN,Bakı,Toyota,Land Cruiser Prado,2013,"Offroader / SUV, 5 qapı",Ağ,2.7 L / 163 a.g. / Benzin,163 000 km
338,9379775,31900,AZN,Bakı,Kia,Sorento,2013,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 184 a.g. / Dizel,231 000 km
339,9445220,17500,AZN,Gəncə,Chevrolet,Malibu,2016,Sedan,Ağ,1.5 L / 160 a.g. / Benzin,220 000 km
340,8769750,30900,AZN,Bakı,Wuling,Alvez,2024,"Offroader / SUV, 5 qapı",Boz,1.5 L / 105 a.g. / Benzin,0 km
341,9236353,30500,USD,Bakı,BMW,530e,2018,Sedan,Yaş Asfalt,2.0 L / 292 a.g. / Plug-in Hibrid,89 000 km
342,9336815,16300,AZN,Bakı,Kia,Cerato,2011,Sedan,Qara,1.6 L / 126 a.g. / Benzin,234 400 km
343,9507766,41000,USD,Bakı,BMW,530e,2021,Sedan,Boz,2.0 L / 295 a.g. / Plug-in Hibrid,72 000 km
344,9517384,2200,AZN,Bakı,Opel,Vectra,1998,"Hetçbek, 5 qapı",Yaşıl,2.0 L / 136 a.g. / Benzin,250 000 km
345,9425953,25300,AZN,Bakı,Hyundai,Elantra,2020,Sedan,Ağ,2.0 L / 150 a.g. / Benzin,113 459 km
346,9484024,25500,AZN,Bakı,Hyundai,Sonata,2016,Sedan,Ağ,1.7 L / 141 a.g. / Dizel,130 000 km
347,9476852,40800,USD,Bakı,Land Rover,Range Rover,2017,"Offroader / SUV, 5 qapı",Boz,3.0 L / 340 a.g. / Benzin,122 500 km
348,9517007,4800,AZN,Bakı,BMW,320,1994,Sedan,Göy,2.0 L / 150 a.g. / Benzin,300 000 km
349,9517150,13800,AZN,Gəncə,Chevrolet,Cruze,2012,Sedan,Göy,1.4 L / 140 a.g. / Benzin,28 000 km
350,9203112,17500,AZN,Bakı,Lexus,IS 350,2006,Sedan,Ağ,3.5 L / 318 a.g. / Benzin,321 064 km
351,9454729,25000,USD,Bakı,Ford,Mustang,2017,Kupe,Göy,2.3 L / 309 a.g. / Benzin,65 000 km
352,9344379,24200,USD,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 197 a.g. / Hibrid,0 km
353,9517307,13500,AZN,Quba,Ford,Transit,1998,Mikroavtobus,Boz,2.5 L / 76 a.g. / Dizel,377 333 km
354,9004552,25500,AZN,Bakı,Mitsubishi,L200,2015,"Pikap, ikiqat kabin",Ağ,2.5 L / 178 a.g. / Dizel,390 000 km
355,9490810,37800,USD,Bakı,Land Rover,RR Velar,2020,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 250 a.g. / Benzin,123 000 km
356,9510548,25900,USD,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 238 a.g. / Plug-in Hibrid,0 km
357,9510389,26500,AZN,Bakı,Ford,Transit,2011,Furqon,Ağ,2.4 L / 140 a.g. / Dizel,170 000 km
358,9486584,27900,AZN,Bakı,Mitsubishi,L200,2013,"Pikap, ikiqat kabin",Gümüşü,2.5 L / 136 a.g. / Dizel,195 215 km
359,9501721,29800,USD,Bakı,Land Rover,RR Sport,2015,"Offroader / SUV, 5 qapı",Qara,3.0 L / 340 a.g. / Benzin,144 000 km
360,9492723,33000,USD,Bakı,Mercedes,E 220 d,2017,Sedan,Qara,2.2 L / 194 a.g. / Dizel,180 000 km
361,9499998,56000,AZN,Bakı,Land Rover,RR Evoque,2020,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 240 a.g. / Benzin,40 000 km
362,9499329,11900,AZN,Bakı,Mitsubishi,Pajero io,2000,"Offroader / SUV, 3 qapı",Göy,2.0 L / 136 a.g. / Benzin,287 000 km
363,9512902,17800,AZN,Xırdalan,Hyundai,Accent,2017,Sedan,Qara,1.6 L / 140 a.g. / Benzin,180 980 km
364,9469617,20580,USD,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
365,9504083,26800,AZN,Bakı,Geely,Coolray,2021,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 150 a.g. / Benzin,59 800 km
366,9037598,16865,USD,Bakı,Mercedes,CLA 250,2019,Sedan,Gümüşü,2.0 L / 208 a.g. / Benzin,123 292 km
367,9472502,22300,USD,Bakı,Toyota,Camry,2018,Sedan,Qara,2.5 L / 181 a.g. / Benzin,130 800 km
368,7359439,41900,USD,Bakı,Mitsubishi,Outlander,2025,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 181 a.g. / Benzin,0 km
369,9515067,27500,AZN,Bakı,Mercedes,Vito 115,2007,Minivan,Ağ,2.2 L / 150 a.g. / Dizel,352 000 km
370,9516827,8700,AZN,Cəlilabad,Mercedes,C 180,1999,Sedan,Gümüşü,1.8 L / 122 a.g. / Benzin,250 000 km
371,9441898,36500,AZN,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
372,9457127,15000,AZN,Bakı,Toyota,Camry,2008,Sedan,Qara,2.4 L / 158 a.g. / Benzin,270 000 km
373,9495743,22800,AZN,Bakı,Hyundai,ix35,2013,"Offroader / SUV, 5 qapı",Gümüşü,2.4 L / 178 a.g. / Benzin,141 368 km
374,9423408,6900,AZN,Bakı,Nissan,Micra,2009,"Hetçbek, 5 qapı",Gümüşü,1.3 L / 120 a.g. / Benzin,236 534 km
375,9222790,32500,AZN,Bakı,Ford,Transit,2007,Yük maşını,Gümüşü,2.4 L / 140 a.g. / Dizel,69 400 km
376,9420062,37040,USD,Bakı,Toyota,Land Cruiser,2013,"Offroader / SUV, 5 qapı",Ağ,4.0 L / 282 a.g. / Benzin,158 201 km
377,9411068,18100,USD,Bakı,Toyota,Corolla,2025,Sedan,Ağ,1.8 L / 197 a.g. / Hibrid,0 km
378,9516752,3200,AZN,Cəlilabad,LADA (VAZ),2106,1985,Sedan,Mavi,1.5 L / 75 a.g. / Benzin,95 000 km
379,9453453,18300,AZN,Bakı,Toyota,Camry,2010,Sedan,Ağ,2.4 L / 167 a.g. / Benzin,175 000 km
380,9283825,32900,USD,Bakı,Toyota,RAV4,2023,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.5 L / 218 a.g. / Hibrid,21 500 km
381,9508634,16900,AZN,Bakı,Mercedes,E 320,2002,Sedan,Qara,3.2 L / 224 a.g. / Benzin,325 181 km
382,8635556,36500,AZN,Bakı,Hyundai,Santa Fe,2016,"Offroader / SUV, 5 qapı",Qara,2.0 L / 184 a.g. / Dizel,125 000 km
