,amount,city,marka,model,year,type,color,distance,motor_volume,horse_power,motor_type,is_outlier
1649,16000.0,Bakı,Kia,Carens,2006,Minivan,Qara,247000,2.0,140,Dizel,False
1650,6500.0,Bakı,GAZ,33021,1998,Yük maşını,Boz,98000,2.4,100,Benzin,False
1651,9500.0,Xudat,Renault,Megane,2007,"Universal, 5 qapı",Ağ,326625,1.9,115,Dizel,False
1652,40500.0,Bakı,BMW,528,2015,Sedan,Yaş Asfalt,165000,2.0,245,Benzin,False
1653,348500.0,Bakı,Land Rover,Range Rover,2024,"Offroader / SUV, 5 qapı",Qara,13500,3.0,400,Benzin,False
1654,36465.0,Bakı,BMW,328,2015,Sedan,Yaş Asfalt,153000,2.0,245,Benzin,False
1655,7500.0,Bakı,Volkswagen,Passat,2005,Sedan,Göy,320000,2.0,170,Benzin,False
1656,28700.0,Bakı,Toyota,Corolla,2020,Sedan,Göy,107000,1.6,124,Benzin,False
1657,19400.0,Bakı,Hyundai,Avante,2016,Sedan,Ağ,120800,1.6,132,Benzin,False
1658,1400.0,Neftçala,LADA (VAZ),21011,1983,Sedan,Ağ,56969,1.3,65,Benzin,False
1659,29000.0,Gədəbəy,Lexus,GX 470,2006,"Offroader / SUV, 5 qapı",Qara,208000,4.7,273,Benzin,False
1660,181730.0,Bakı,Land Rover,Defender,2024,"Offroader / SUV, 5 qapı",Qara,0,3.0,300,Dizel,False
1661,35800.0,Bakı,Mercedes,Atego 818,2012,Yük maşını,Ağ,689000,4.3,180,Dizel,False
1662,23400.0,Bakı,BYD,Seal 05,2025,Sedan,Yaş Asfalt,0,1.5,190,Plug-in Hibrid,False
1663,78000.0,Masallı,DAF,105 XF,2012,Dartqı,Ağ,999158,12.0,460,Dizel,True
1664,31900.0,Bakı,Honda,e:NP1,2023,"Offroader / SUV, 5 qapı",Ağ,21000,0.0,204,Elektrik,False
1665,31500.0,Bakı,Changan,Qiyuan Q05,2025,"Offroader / SUV, 5 qapı",Ağ,0,1.5,215,Plug-in Hibrid,False
1666,147730.0,Bakı,Mercedes,G 63 AMG,2015,"Offroader / SUV, 5 qapı",Qara,85000,5.5,571,Benzin,True
1667,84830.0,Bakı,ZEEKR,Mix,2025,Minivan,Ağ,0,0.0,422,Elektrik,True
1668,78710.0,Bakı,BMW,530e,2021,Sedan,Göy,47995,2.0,292,Plug-in Hibrid,False
1669,111350.0,Bakı,Land Rover,Range Rover,2019,"Offroader / SUV, 5 qapı",Ağ,124000,3.0,248,Dizel,False
1670,28500.0,Bakı,Toyota,Corolla,2019,Sedan,Qara,102000,1.6,124,Benzin,False
1671,28000.0,Bakı,BMW,528,2016,Sedan,Ağ,149000,2.0,245,Benzin,False
1672,30000.0,Bakı,Nissan,Altima,2019,Sedan,Qara,78000,2.5,182,Benzin,False
1673,25200.0,Bakı,Mitsubishi,Pajero,2010,"Offroader / SUV, 3 qapı",Ağ,243000,3.5,202,Benzin,False
1674,39900.0,Bakı,GAC,GS3 Emzoom,2024,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,175,Benzin,False
1675,25500.0,Bakı,Changan,Qiyuan A05,2025,Sedan,Ağ,0,1.5,215,Plug-in Hibrid,False
1676,22100.0,Bakı,BYD,Seal 05,2025,Sedan,Yaş Asfalt,0,1.5,290,Plug-in Hibrid,False
1677,9800.0,Gəncə,Opel,Astra,2006,"Hetçbek, 5 qapı",Gümüşü,280000,1.4,90,Benzin,False
1678,21500.0,Bakı,BMW,X5,2006,"Offroader / SUV, 5 qapı",Qara,235300,4.8,360,Benzin,False
1679,32130.0,Bakı,Lexus,GS 350,2012,Sedan,Yaş Asfalt,210000,3.5,317,Benzin,False
1680,30400.0,Bakı,Hyundai,Santa Fe,2017,"Offroader / SUV, 5 qapı",Yaş Asfalt,188293,2.0,240,Benzin,False
1681,13300.0,Bakı,Nissan,X-Trail,2005,"Offroader / SUV, 5 qapı",Qara,230000,2.0,150,Benzin,False
1682,22800.0,Bakı,Kia,Optima,2012,Sedan,Ağ,186790,2.0,165,Benzin,False
1683,10000.0,Bakı,Honda,Civic,2008,Sedan,Qara,324094,1.3,95,Hibrid,False
1684,61000.0,Bakı,Toyota,RAV4,2023,"Offroader / SUV, 5 qapı",Yaş Asfalt,28000,2.5,218,Hibrid,False
1685,15200.0,Bakı,Nissan,Note,2016,"Hetçbek, 5 qapı",Qəhvəyi,30000,1.2,98,Benzin,False
1686,34700.0,Şəki,Toyota,Land Cruiser Prado,2010,"Offroader / SUV, 5 qapı",Qara,165200,2.7,163,Benzin,False
1687,9800.0,Bakı,Hyundai,Getz,2006,"Hetçbek, 5 qapı",Gümüşü,280000,1.6,106,Benzin,False
1688,156910.0,Bakı,Seres Aito,M9,2024,"Offroader / SUV, 5 qapı",Qara,0,1.5,496,Plug-in Hibrid,True
1689,36900.0,Bakı,Toyota,Land Cruiser Prado,2010,"Offroader / SUV, 5 qapı",Ağ,187000,2.7,163,Benzin,False
1690,45000.0,Sumqayıt,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,160000,2.7,163,Benzin,False
1691,32750.0,Bakı,Mercedes,Sprinter 315,2007,Mikroavtobus,Ağ,322000,2.2,150,Dizel,False
1692,154700.0,Bakı,BMW,X7,2019,"Offroader / SUV, 5 qapı",Göy,29000,3.0,340,Benzin,False
1693,17900.0,Bakı,Hyundai,Elantra,2013,Sedan,Göy,169000,1.8,150,Benzin,False
1694,11900.0,Şəki,Mitsubishi,Outlander,2004,"Offroader / SUV, 5 qapı",Ağ,194000,2.4,160,Benzin,False
1695,65450.0,Bakı,Mercedes,GLC 300 4MATIC,2017,"Offroader / SUV, 5 qapı",Qara,84879,2.0,245,Benzin,False
1696,44200.0,Xaçmaz,BMW,530,2017,Sedan,Qara,174000,2.0,249,Benzin,False
1697,14800.0,Bakı,Hyundai,Accent,2012,Sedan,Gümüşü,212000,1.6,128,Dizel,False
1698,18500.0,Bakı,Toyota,Prius,2012,Liftbek,Qırmızı,325087,1.8,98,Hibrid,False
1699,90100.0,Bakı,Land Rover,RR Sport,2021,"Offroader / SUV, 5 qapı",Ağ,75000,3.0,292,Dizel,False
1700,141100.0,Bakı,Land Rover,Range Rover,2021,"Offroader / SUV, 5 qapı",Qara,75000,3.0,360,Benzin,False
1701,17800.0,Bakı,Mitsubishi,Pajero,2007,"Offroader / SUV, 5 qapı",Qara,235000,3.0,178,Benzin,False
1702,44200.0,Bakı,BMW,428,2015,Kabriolet,Ağ,125000,2.0,245,Benzin,False
1703,151470.0,Bakı,Seres Aito,M9,2024,"Offroader / SUV, 5 qapı",Qara,0,1.5,496,Plug-in Hibrid,True
1704,30300.0,Bakı,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Yaş Asfalt,134500,2.0,184,Dizel,False
1705,25900.0,Bakı,Honda,Insight,2022,Sedan,Boz,50000,1.5,109,Hibrid,False
1706,2800.0,Bakı,Daewoo,Damas,1998,Furqon,Ağ,450000,0.8,38,Benzin,False
1707,39500.0,Bakı,Toyota,Highlander,2013,"Offroader / SUV, 5 qapı",Qara,213000,3.5,270,Benzin,False
1708,3200.0,Quba,Opel,Astra,1999,"Universal, 5 qapı",Qara,504524,1.6,75,Benzin,False
1709,12500.0,Bakı,Kia,Rio,2009,"Hetçbek, 5 qapı",Tünd qırmızı,204000,1.4,97,Benzin,False
1710,60350.0,Bakı,BMW,iX1,2025,"Offroader / SUV, 5 qapı",Göy,0,0.0,313,Elektrik,False
1711,17200.0,Mingəçevir,Hyundai,Accent,2016,Sedan,Ağ,110000,1.6,123,Benzin,False
1712,22500.0,Bakı,Chevrolet,Captiva,2014,"Offroader / SUV, 5 qapı",Qara,172209,2.4,167,Benzin,False
1713,71230.0,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Qara,135720,5.0,510,Benzin,True
1714,4500.0,Xudat,LADA (VAZ),2107,2007,Sedan,Yaşıl,74250,1.6,75,Benzin,False
1715,23500.0,Bakı,Hyundai,Santa Fe,2011,"Offroader / SUV, 5 qapı",Ağ,174000,2.4,175,Benzin,False
1716,6500.0,Salyan,GAZ,2705,1999,Mikroavtobus,Göy,200000,2.2,125,Benzin,False
1717,25500.0,Bakı,FAW,Tiger VR,2023,Yük maşını,Bej,0,2.3,118,Dizel,False
1718,27500.0,Bakı,Hyundai,Avante,2018,Sedan,Ağ,110000,1.6,132,Benzin,False
1719,46500.0,Bakı,Hyundai,Sonata,2022,Sedan,Ağ,40000,2.0,195,Hibrid,False
1720,19942.0,Bakı,Khazar,LX,2024,Sedan,Ağ,40000,1.7,113,Benzin,False
1721,75650.0,Bakı,Lexus,ES 300h,2023,Sedan,Qara,22000,2.5,218,Hibrid,False
1722,3200.0,Quba,LADA (VAZ),2107,1998,Sedan,Ağ,90000,1.6,75,Benzin,False
1723,186150.0,Bakı,Land Rover,Defender,2023,"Offroader / SUV, 5 qapı",Boz,0,2.0,240,Dizel,False
1724,9700.0,Gəncə,LADA (VAZ),2107,2009,Sedan,Ağ,50185,1.6,75,Benzin,False
1725,30600.0,Bakı,Changan,Qiyuan Q05,2024,"Offroader / SUV, 5 qapı",Ağ,0,1.5,215,Plug-in Hibrid,False
1726,12500.0,Qəbələ,Ford,Transit,1998,Furqon,Ağ,215467,2.4,76,Dizel,False
1727,22500.0,Bakı,Toyota,Corolla Fielder,2019,"Universal, 5 qapı",Ağ,113000,1.5,74,Hibrid,False
1728,30000.0,Bakı,Hyundai,Santa Fe,2016,"Offroader / SUV, 5 qapı",Qara,151278,2.0,240,Benzin,False
1729,21800.0,Bakı,Kia,Rio,2018,Sedan,Ağ,29300,1.6,123,Benzin,False
1730,21000.0,Bakı,Hyundai,Sonata,2012,Sedan,Ağ,135000,2.0,274,Benzin,False
1731,21800.0,Bakı,Mercedes,Vito 115,2006,Minivan,Gümüşü,440000,2.2,150,Dizel,False
1732,11000.0,Goranboy,Mercedes,C 200,1997,Sedan,Yaş Asfalt,300000,2.0,136,Benzin,False
1733,17500.0,Bakı,Mercedes,C 180,2008,Sedan,Ağ,320000,1.8,156,Benzin,False
1734,50660.0,Bakı,Porsche,Macan,2017,"Offroader / SUV, 5 qapı",Göy,106000,2.0,252,Benzin,False
1735,13700.0,Bakı,Ford,Fusion (North America),2019,Sedan,Yaş Asfalt,82384,1.5,184,Benzin,False
1736,23000.0,Bakı,Chevrolet,Malibu,2018,Sedan,Qara,146496,1.5,160,Benzin,False
1737,34500.0,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Ağ,0,1.5,215,Plug-in Hibrid,False
1738,19900.0,Bakı,Hyundai,Sonata,2008,Sedan,Qara,140000,2.0,165,Benzin,False
1739,59500.0,Bakı,Audi,Q7,2017,"Offroader / SUV, 5 qapı",Boz,68721,2.0,252,Benzin,False
1740,10900.0,Göyçay,Chevrolet,Cruze,2012,Sedan,Ağ,253012,1.4,140,Benzin,False
1741,6900.0,Sumqayıt,Opel,Corsa,2006,"Hetçbek, 5 qapı",Gümüşü,304000,1.3,70,Dizel,False
1742,26300.0,Bakı,Toyota,Land Cruiser Prado,2005,"Offroader / SUV, 5 qapı",Qara,230000,4.0,249,Benzin,False
1743,8600.0,Bakı,Mercedes,C 240,1999,Sedan,Qırmızı,263488,2.4,170,Benzin,False
1744,17800.0,Bakı,Hyundai,Sonata,2010,Sedan,Ağ,285000,2.4,178,Benzin,False
1745,27300.0,Bakı,BYD,Seal 06,2024,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
1746,25500.0,Bakı,Nissan,Pathfinder,2013,"Offroader / SUV, 5 qapı",Ağ,105000,3.5,260,Benzin,False
1747,30800.0,Bakı,Hyundai,Santa Fe,2016,"Offroader / SUV, 5 qapı",Yaş Asfalt,235000,2.0,186,Dizel,False
1748,62050.0,Bakı,Toyota,Camry,2025,Sedan,Qara,0,2.0,197,Hibrid,False
1749,53550.0,Bakı,Jeep,Wrangler,2020,"Offroader / SUV, 5 qapı",Göy,122000,2.0,272,Benzin,False
1750,31500.0,Bakı,Hyundai,Santa Fe,2016,"Offroader / SUV, 5 qapı",Qara,79500,2.0,265,Benzin,False
1751,28800.0,Bakı,Changan,Uni-V iDD,2023,Liftbek,Yaş Asfalt,28700,1.5,188,Benzin,False
1752,11000.0,Bakı,Volkswagen,Passat,2008,Sedan,Gümüşü,289653,2.0,200,Benzin,False
1753,26500.0,Şamaxı,Hyundai,Elantra,2015,Sedan,Yaş Asfalt,120701,2.0,150,Benzin,False
1754,19703.0,Bakı,BYD,Qin Plus,2025,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
1755,15000.0,Bakı,Nissan,Note,2020,"Hetçbek, 5 qapı",Ağ,120000,1.2,80,Hibrid,False
1756,10500.0,Bakı,Hyundai,Matrix,2007,Kompakt-Van,Ağ,212000,1.6,103,Benzin,False
1757,5200.0,Bakı,Nissan,Teana,2006,Sedan,Gümüşü,289933,2.4,173,Benzin,False
1758,59330.0,Bakı,Toyota,C-HR,2024,"Offroader / SUV, 5 qapı",Ağ,0,2.0,197,Hibrid,False
1759,30300.0,Bakı,Kia,K7,2016,Sedan,Qara,118000,2.2,202,Dizel,False
1760,29900.0,Bakı,BMW,528,2014,Sedan,Ağ,197000,2.0,245,Benzin,False
1761,76500.0,Bakı,Lexus,LX 570,2014,"Offroader / SUV, 5 qapı",Qara,165000,5.7,383,Benzin,False
1762,33800.0,Bakı,Changan,CS 95,2021,"Offroader / SUV, 5 qapı",Qara,78000,2.0,233,Benzin,False
1763,1600.0,Ağdam,LADA (VAZ),2107,1991,Sedan,Bej,33333,1.6,75,Benzin,False
1764,21000.0,Bakı,Hyundai,Elantra,2016,Sedan,Qırmızı,97000,2.0,150,Benzin,False
1765,4000.0,Xudat,LADA (VAZ),2107,2007,Sedan,Ağ,53200,1.6,75,Benzin,False
1766,32800.0,Bakı,BYD,Qin L,2024,Sedan,Yaş Asfalt,0,1.5,319,Plug-in Hibrid,False
1767,10900.0,Bakı,Hyundai,Sonata,2006,Sedan,Qara,307000,2.4,161,Benzin,False
1768,32900.0,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Qara,233833,2.0,184,Dizel,False
1769,42000.0,Bakı,Kia,Sorento,2016,"Offroader / SUV, 5 qapı",Qara,183000,2.2,200,Dizel,False
1770,9900.0,Bakı,Hyundai,Sonata,2006,Sedan,Ağ,204500,3.3,233,Benzin,False
1771,13500.0,Bakı,Chevrolet,Aveo,2014,"Hetçbek, 5 qapı",Qara,155000,1.4,100,Benzin,False
1772,82000.0,Ağdaş,HOWO,Sinotruk,2023,Yük maşını,Ağ,300,10.0,380,Dizel,False
1773,14400.0,Bakı,Lexus,GS 300,2008,Sedan,Ağ,243648,3.0,249,Benzin,False
1774,23800.0,Bakı,Kia,Optima,2017,Sedan,Qara,189000,2.0,245,Benzin,False
1775,19500.0,Sumqayıt,BMW,X5,2005,"Offroader / SUV, 5 qapı",Yaş Asfalt,340000,3.0,231,Benzin,False
1776,47000.0,Bakı,Hyundai,Sonata N Line,2020,Sedan,Boz,96000,2.5,290,Benzin,False
1777,40290.0,Bakı,Land Rover,Discovery,2015,"Offroader / SUV, 5 qapı",Qara,194000,3.0,249,Dizel,False
1778,68000.0,Bakı,Mercedes,Viano,2017,Minivan,Qara,195000,2.2,163,Dizel,False
1779,31600.0,Bakı,BYD,Seal 05,2025,Sedan,Ağ,0,1.5,163,Plug-in Hibrid,False
1780,24000.0,Bakı,BYD,Qin Plus,2025,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
1781,5300.0,Kürdəmir,Mercedes,190,1990,Sedan,Qızılı,90000,2.0,72,Dizel,False
1782,34170.0,Bakı,Changan,Deepal L07,2025,Liftbek,Yaş Asfalt,0,1.5,258,Plug-in Hibrid,False
1783,25400.0,Bakı,Hyundai,Elantra,2020,Sedan,Ağ,71000,2.0,150,Benzin,False
1784,13900.0,Sumqayıt,Nissan,Note,2014,"Hetçbek, 5 qapı",Bənövşəyi,90018,1.2,98,Benzin,False
1785,37000.0,Bakı,Hyundai,Sonata,2023,Sedan,Yaş Asfalt,45700,2.0,195,Hibrid,False
1786,21000.0,Bakı,KamAz,55111,1986,Yük maşını,Boz,200000,11.0,191,Dizel,False
1787,27500.0,Bakı,BMW,528,2012,Sedan,Qara,153000,2.0,245,Benzin,False
1788,15300.0,Şəki,Kia,Rio,2013,Sedan,Ağ,230000,1.6,123,Benzin,False
1789,22800.0,Bakı,Chevrolet,Equinox,2018,"Offroader / SUV, 5 qapı",Ağ,79000,1.5,170,Benzin,False
1790,42330.0,Bakı,Kia,K5,2022,Sedan,Boz,66000,1.6,180,Benzin,False
1791,38500.0,Bakı,Kia,Sorento,2018,"Offroader / SUV, 5 qapı",Yaş Asfalt,130616,2.0,184,Dizel,False
1792,8800.0,Bakı,Mercedes,C 200,1997,Sedan,Yaşıl,322222,2.0,136,Benzin,False
1793,34700.0,Bakı,Kia,Sorento,2016,"Offroader / SUV, 5 qapı",Qara,250000,2.0,184,Dizel,False
1794,8000.0,Lənkəran,Mercedes,E 220 d,1992,Sedan,Gümüşü,199559,2.2,125,Dizel,False
1795,24500.0,Bakı,Chevrolet,Malibu,2017,Sedan,Qara,170000,1.5,160,Benzin,False
1796,30800.0,Bakı,Kia,K3,2024,Sedan,Ağ,0,1.5,115,Benzin,False
1797,339830.0,Bakı,Land Rover,Range Rover,2022,"Offroader / SUV, 5 qapı",Qara,12000,4.4,530,Benzin,True
1798,17000.0,Bakı,Mitsubishi,Pajero,2008,"Offroader / SUV, 5 qapı",Qara,170000,3.0,178,Benzin,False
1799,45050.0,Bakı,Toyota,Camry,2019,Sedan,Ağ,170000,2.5,200,Benzin,False
1800,10600.0,Bakı,Chevrolet,Cruze,2013,Sedan,Ağ,200865,1.4,140,Benzin,False
1801,10900.0,Bakı,Mercedes,E 300 d,1991,Sedan,Yaş Asfalt,344000,3.0,113,Dizel,False
1802,48450.0,Bakı,Land Rover,Discovery,2015,"Offroader / SUV, 5 qapı",Qara,216000,3.0,340,Benzin,False
1803,25900.0,Bakı,Kia,Sorento,2011,"Offroader / SUV, 5 qapı",Boz,238000,2.0,184,Dizel,False
1804,25000.0,Bakı,Chevrolet,Volt,2017,Liftbek,Ağ,127000,1.5,101,Plug-in Hibrid,False
1805,14000.0,Bakı,Kia,Sorento,2008,"Offroader / SUV, 5 qapı",Qara,298524,3.8,262,Benzin,False
1806,22500.0,Bakı,Chevrolet,Malibu,2020,Sedan,Qara,82000,1.5,160,Benzin,False
1807,25500.0,Bakı,Mazda,6,2013,Sedan,Boz,118000,2.5,192,Benzin,False
1808,79050.0,Bakı,Land Rover,Range Rover,2013,"Offroader / SUV, 5 qapı",Ağ,118000,5.0,510,Benzin,True
1809,14900.0,Bakı,Audi,A3,2014,Sedan,Ağ,168950,1.8,180,Benzin,False
1810,238000.0,Bakı,Bentley,Mulsanne,2013,Sedan,Göy,43000,6.8,537,Benzin,True
1811,58650.0,Bakı,Land Rover,Discovery,2019,"Offroader / SUV, 5 qapı",Yaş Asfalt,93000,3.0,340,Benzin,False
1812,19600.0,Bakı,Ford,Fusion (North America),2015,Sedan,Qara,120000,1.5,181,Benzin,False
1813,13000.0,Bakı,Opel,Corsa,2017,"Hetçbek, 5 qapı",Ağ,195000,1.4,100,Benzin,False
1814,105230.0,Bakı,Lexus,ES 300h,2023,Sedan,Boz,700,2.5,214,Hibrid,False
1815,18000.0,Bakı,Mercedes,GL 550,2008,"Offroader / SUV, 5 qapı",Qara,280000,5.5,382,Benzin,False
1816,9200.0,Şəki,Opel,Astra,2001,"Hetçbek, 5 qapı",Gümüşü,236476,1.6,75,Benzin,False
1817,36800.0,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Qara,177000,2.0,184,Dizel,False
1818,115600.0,Bakı,Land Rover,Range Rover,2015,"Offroader / SUV, 5 qapı",Qara,49000,5.0,550,Benzin,True
1819,38700.0,Bakı,Toyota,Land Cruiser Prado,2013,"Offroader / SUV, 5 qapı",Qara,220000,2.7,163,Benzin,False
1820,79050.0,Bakı,Avatr,12,2024,Liftbek,Yaş Asfalt,0,0.0,578,Elektrik,True
1821,56500.0,Bakı,Isuzu,NMR 85 H,2024,Yük maşını,Ağ,0,3.0,130,Dizel,False
1822,24900.0,Bakı,Mercedes,C 250,2014,Kupe,Ağ,250000,1.8,204,Benzin,False
1823,71400.0,Bakı,BMW,X6,2015,SUV Kupe,Ağ,165000,3.0,313,Dizel,False
1824,10700.0,Bakı,Ravon,Nexia R3,2019,Sedan,Ağ,233000,1.5,107,Benzin,False
1825,11900.0,Bakı,Nissan,Micra,2012,"Hetçbek, 5 qapı",Gümüşü,133000,1.2,80,Benzin,False
1826,29000.0,Bakı,BMW,X6,2012,SUV Kupe,Ağ,179656,4.4,407,Benzin,False
1827,10000.0,Bakı,Toyota,Prius,2006,Liftbek,Qara,354000,1.5,76,Hibrid,False
1828,50660.0,Bakı,Leapmotor,C16,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,231,Plug-in Hibrid,False
1829,82790.0,Bakı,Mercedes,E 300 e 4MATIC,2023,Sedan,Yaş Asfalt,44270,2.0,320,Plug-in Hibrid,False
1830,8800.0,Bakı,Khazar,LX,2020,Sedan,Ağ,210000,1.7,113,Benzin,False
1831,73100.0,Bakı,Mercedes,S 500 4MATIC,2016,Sedan,Gümüşü,166000,4.7,455,Benzin,True
1832,24500.0,Bakı,Kia,Optima,2012,Sedan,Ağ,212000,2.0,165,Benzin,False
1833,40040.0,Bakı,Toyota,Land Cruiser Prado,2012,"Offroader / SUV, 5 qapı",Ağ,176040,2.7,167,Benzin,False
1834,2800.0,Bakı,GAZ,31029,1993,Sedan,Qara,460000,2.4,100,Benzin,False
1835,32900.0,Bakı,Mercedes,Atego 816,2008,Yük maşını,Ağ,458587,4.3,177,Dizel,False
1836,46750.0,Bakı,Mercedes,E 220 d,2016,Sedan,Ağ,199000,2.2,200,Dizel,False
1837,99450.0,Bakı,BMW,530e,2022,Sedan,Yaş Asfalt,10000,2.0,292,Plug-in Hibrid,False
1838,23700.0,Bakı,BMW,328,2014,Sedan,Qara,208000,2.0,245,Benzin,False
1839,12000.0,Gəncə,Mercedes,E 240,1998,Sedan,Gümüşü,300000,2.4,170,Benzin,False
1840,17000.0,Bakı,Mercedes,E 220 d,2003,Sedan,Qara,585000,2.2,170,Dizel,False
1841,8800.0,Bakı,Mercedes,C 230,1998,Sedan,Göy,325441,2.3,193,Benzin,False
1842,239190.0,Bakı,Land Rover,RR Sport,2023,"Offroader / SUV, 5 qapı",Boz,0,3.0,400,Benzin,False
1843,57800.0,Bakı,Lexus,RX 300,2019,"Offroader / SUV, 5 qapı",Qara,170000,2.0,238,Benzin,False
1844,13900.0,Qəbələ,Kia,Ceed SW,2009,"Universal, 5 qapı",Qara,341000,1.4,109,Benzin,False
1845,27500.0,Bakı,Honda,e:NS1,2023,Sedan,Ağ,15000,0.0,204,Elektrik,False
1846,17300.0,Bakı,Ford,Fusion (North America),2017,Sedan,Göy,206318,1.5,184,Benzin,False
1847,14900.0,Bakı,Volkswagen,Passat CC,2012,Sedan,Qara,224000,2.0,211,Benzin,False
1848,5500.0,İsmayıllı,LADA (VAZ),2107,2005,Sedan,Göy,76875,1.6,75,Benzin,False
1849,32500.0,Bakı,BMW,330,2018,Sedan,Boz,180000,2.0,258,Benzin,False
1850,93500.0,Bakı,Land Rover,Range Rover,2018,"Offroader / SUV, 5 qapı",Qara,152888,3.0,340,Benzin,False
1851,35615.0,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Qara,0,1.5,255,Plug-in Hibrid,False
1852,22500.0,Bakı,CFMOTO,UFORCE 600,2024,Kvadrosikl,Açıq yaşıl,0,0.0,45,Benzin,False
1853,17000.0,Bakı,Volkswagen,Caravelle,2014,Minivan,Qara,250000,2.0,180,Dizel,False
1854,25500.0,Bakı,Hyundai,Accent,2021,Sedan,Ağ,133000,1.6,132,Benzin,False
1855,4600.0,Sumqayıt,LADA (VAZ),2107,2004,Sedan,Qızılı,83000,1.6,75,Benzin,False
1856,39950.0,Bakı,BMW,530,2017,Sedan,Qara,104600,2.0,249,Benzin,False
1857,38930.0,Bakı,BMW,530,2017,Sedan,Ağ,207000,2.0,249,Benzin,False
1858,13000.0,Bakı,Kawasaki,1400 GTR,2008,Motosiklet,Qara,69300,0.0,299,Benzin,False
1859,31500.0,Bakı,Toyota,Corolla,2024,Sedan,Ağ,10000,1.8,98,Hibrid,False
1860,64260.0,Bakı,Kia,Sorento,2021,"Offroader / SUV, 5 qapı",Yaş Asfalt,35000,1.6,230,Hibrid,False
1861,37910.0,Bakı,Changan,Deepal S7,2025,"Offroader / SUV, 5 qapı",Qara,0,1.5,238,Plug-in Hibrid,False
1862,14500.0,Bakı,Ford,Focus,2017,Sedan,Qara,162727,1.0,125,Benzin,False
1863,106930.0,Bakı,Dodge,Charger,2023,Sedan,Bənövşəyi,0,3.6,292,Benzin,False
1864,57120.0,Bakı,Land Rover,Discovery,2017,"Offroader / SUV, 5 qapı",Göy,48000,3.0,340,Benzin,False
1865,74970.0,Bakı,Toyota,RAV4,2025,"Offroader / SUV, 5 qapı",Ağ,0,2.5,218,Hibrid,False
1866,62730.0,Bakı,ZEEKR,001,2024,Liftbek,Ağ,0,0.0,272,Elektrik,False
1867,36550.0,Bakı,BMW,428,2015,Liftbek,Qara,170000,2.0,245,Benzin,False
1868,22500.0,Bakı,LADA (VAZ),Niva,2018,"Offroader / SUV, 3 qapı",Göy,4946,1.7,80,Benzin,False
1869,147900.0,Bakı,Land Rover,Defender,2020,"Offroader / SUV, 5 qapı",Qara,32000,3.0,400,Benzin,False
1870,115600.0,Bakı,Li Auto,L9,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,449,Plug-in Hibrid,True
1871,32200.0,Bakı,Kia,Stonic,2023,"Offroader / SUV, 5 qapı",Ağ,10000,1.4,100,Benzin,False
1872,50830.0,Sumqayıt,BMW,X5,2014,"Offroader / SUV, 5 qapı",Qara,228000,3.0,258,Dizel,False
1873,15800.0,Bakı,Chevrolet,Cruze,2015,Sedan,Tünd qırmızı,243000,1.4,140,Benzin,False
1874,24000.0,Bakı,Kia,Forte,2019,Sedan,Yaş Asfalt,102364,2.0,147,Benzin,False
1875,19703.0,Bakı,BYD,Qin Plus,2025,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
1876,195500.0,Bakı,BMW,X7,2023,"Offroader / SUV, 5 qapı",Qara,32000,3.0,352,Dizel,False
1877,39000.0,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Qara,0,2.0,197,Hibrid,False
1878,12800.0,Bakı,Fiat,Qubo,2010,Kompakt-Van,Ağ,209000,1.3,95,Dizel,False
1879,65450.0,Bakı,Voyah,Free,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,0,1.5,490,Plug-in Hibrid,True
1880,19533.0,Bakı,BYD,Seal 05,2025,Sedan,Ağ,0,1.5,290,Plug-in Hibrid,False
1881,11800.0,Sumqayıt,Khazar,SD,2020,Sedan,Gümüşü,200003,1.7,113,Benzin,False
1882,8300.0,Bakı,Kia,Rio,2007,"Hetçbek, 5 qapı",Gümüşü,245000,1.5,110,Dizel,False
1883,29700.0,Bakı,LADA (VAZ),Largus,2025,Furqon,Gümüşü,0,1.6,105,Benzin,False
1884,14300.0,Bakı,Hyundai,Elantra,2009,Sedan,Qara,285500,1.6,122,Benzin,False
1885,33500.0,Bakı,Mercedes,Sprinter 515,2008,Yük maşını,Ağ,320000,2.2,125,Dizel,False
1886,37500.0,Bakı,Mercedes,Viano,2012,Minivan,Qara,175000,3.0,224,Dizel,False
